<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.03	13:00:00	1.25494	1.25520	1.25444	1.25444	580	0	2
2021.09.03	13:15:00	1.25443	1.25459	1.25416	1.25447	618	0	2
2021.09.03	13:30:00	1.25449	1.25463	1.25421	1.25437	415	0	2
2021.09.03	13:45:00	1.25442	1.25448	1.25405	1.25414	350	0	2
2021.09.03	14:00:00	1.25412	1.25416	1.25362	1.25368	445	0	2
2021.09.03	14:15:00	1.25369	1.25369	1.25303	1.25344	517	0	2
2021.09.03	14:30:00	1.25341	1.25404	1.25335	1.25381	564	0	2
2021.09.03	14:45:00	1.25381	1.25394	1.25307	1.25359	582	0	2
2021.09.03	15:00:00	1.25359	1.25379	1.25334	1.25358	959	0	2
2021.09.03	15:15:00	1.25358	1.25358	1.25235	1.25323	1381	0	2
2021.09.03	15:30:00	1.25324	1.25375	1.24934	1.25296	4174	0	2
2021.09.03	15:45:00	1.25293	1.25343	1.25021	1.25101	2399	0	2
2021.09.03	16:00:00	1.25098	1.25134	1.24989	1.25134	2033	0	2
2021.09.03	16:15:00	1.25137	1.25370	1.25119	1.25343	1865	0	2
2021.09.03	16:30:00	1.25339	1.25424	1.25226	1.25394	2342	0	2
2021.09.03	16:45:00	1.25397	1.25430	1.25256	1.25287	1782	0	2
2021.09.03	17:00:00	1.25287	1.25382	1.25208	1.25211	2215	0	2
2021.09.03	17:15:00	1.25211	1.25223	1.25120	1.25202	1589	0	2
2021.09.03	17:30:00	1.25201	1.25284	1.25103	1.25208	1813	0	2
2021.09.03	17:45:00	1.25208	1.25249	1.25102	1.25103	1728	0	2
2021.09.03	18:00:00	1.25104	1.25156	1.24990	1.25063	1368	0	2
2021.09.03	18:15:00	1.25063	1.25155	1.25028	1.25147	986	0	2
2021.09.03	18:30:00	1.25147	1.25236	1.25135	1.25225	811	0	2
2021.09.03	18:45:00	1.25226	1.25253	1.25193	1.25243	781	0	2
2021.09.03	19:00:00	1.25243	1.25271	1.25238	1.25248	557	0	2
2021.09.03	19:15:00	1.25248	1.25264	1.25213	1.25219	357	0	2
2021.09.03	19:30:00	1.25219	1.25234	1.25196	1.25215	324	0	2
2021.09.03	19:45:00	1.25213	1.25213	1.25135	1.25144	587	0	2
2021.09.03	20:00:00	1.25144	1.25171	1.25130	1.25139	416	0	2
2021.09.03	20:15:00	1.25139	1.25156	1.25064	1.25077	478	0	2
2021.09.03	20:30:00	1.25077	1.25128	1.25077	1.25107	328	0	2
2021.09.03	20:45:00	1.25108	1.25115	1.25065	1.25066	298	0	2
2021.09.03	21:00:00	1.25070	1.25100	1.25030	1.25037	308	0	2
2021.09.03	21:15:00	1.25037	1.25099	1.25037	1.25095	264	0	2
2021.09.03	21:30:00	1.25094	1.25148	1.25087	1.25141	319	0	2
2021.09.03	21:45:00	1.25141	1.25161	1.25120	1.25134	311	0	2
2021.09.03	22:00:00	1.25133	1.25191	1.25133	1.25162	396	0	2
2021.09.03	22:15:00	1.25162	1.25229	1.25160	1.25226	454	0	2
2021.09.03	22:30:00	1.25226	1.25236	1.25187	1.25187	532	0	2
2021.09.03	22:45:00	1.25188	1.25247	1.25185	1.25240	728	0	2
2021.09.03	23:00:00	1.25239	1.25284	1.25222	1.25278	458	0	4
2021.09.03	23:15:00	1.25277	1.25319	1.25276	1.25316	246	0	6
2021.09.03	23:30:00	1.25316	1.25316	1.25252	1.25295	217	0	6
2021.09.03	23:45:00	1.25295	1.25322	1.25273	1.25283	219	0	8
2021.09.06	00:00:00	1.25141	1.25213	1.25118	1.25192	39	0	109
2021.09.06	00:15:00	1.25203	1.25253	1.25192	1.25238	84	0	58
2021.09.06	00:30:00	1.25215	1.25241	1.25212	1.25222	40	0	56
2021.09.06	00:45:00	1.25238	1.25268	1.25205	1.25254	69	0	55
2021.09.06	01:00:00	1.25269	1.25276	1.25247	1.25263	149	0	9
2021.09.06	01:15:00	1.25263	1.25290	1.25258	1.25283	152	0	13
2021.09.06	01:30:00	1.25283	1.25283	1.25247	1.25257	113	0	11
2021.09.06	01:45:00	1.25256	1.25280	1.25239	1.25261	109	0	11
2021.09.06	02:00:00	1.25260	1.25271	1.25238	1.25262	249	0	3
2021.09.06	02:15:00	1.25261	1.25261	1.25234	1.25254	186	0	3
2021.09.06	02:30:00	1.25254	1.25292	1.25247	1.25277	192	0	2
2021.09.06	02:45:00	1.25277	1.25313	1.25275	1.25311	317	0	6
2021.09.06	03:00:00	1.25308	1.25379	1.25300	1.25349	750	0	2
2021.09.06	03:15:00	1.25349	1.25382	1.25328	1.25382	520	0	2
2021.09.06	03:30:00	1.25379	1.25396	1.25366	1.25387	280	0	2
2021.09.06	03:45:00	1.25387	1.25426	1.25382	1.25383	326	0	2
2021.09.06	04:00:00	1.25384	1.25406	1.25355	1.25373	495	0	2
2021.09.06	04:15:00	1.25372	1.25423	1.25372	1.25387	469	0	2
2021.09.06	04:30:00	1.25388	1.25412	1.25340	1.25341	555	0	2
2021.09.06	04:45:00	1.25342	1.25367	1.25333	1.25349	667	0	2
2021.09.06	05:00:00	1.25348	1.25365	1.25340	1.25341	506	0	2
2021.09.06	05:15:00	1.25338	1.25364	1.25332	1.25344	515	0	2
2021.09.06	05:30:00	1.25341	1.25414	1.25333	1.25411	649	0	2
2021.09.06	05:45:00	1.25408	1.25408	1.25371	1.25373	168	0	2
2021.09.06	06:00:00	1.25365	1.25395	1.25364	1.25389	284	0	2
2021.09.06	06:15:00	1.25389	1.25415	1.25372	1.25415	174	0	2
2021.09.06	06:30:00	1.25414	1.25432	1.25389	1.25389	237	0	2
2021.09.06	06:45:00	1.25391	1.25401	1.25379	1.25392	132	0	2
2021.09.06	07:00:00	1.25391	1.25407	1.25390	1.25404	122	0	3
2021.09.06	07:15:00	1.25405	1.25438	1.25398	1.25414	370	0	2
2021.09.06	07:30:00	1.25412	1.25424	1.25401	1.25421	261	0	2
2021.09.06	07:45:00	1.25421	1.25436	1.25410	1.25432	244	0	3
2021.09.06	08:00:00	1.25430	1.25438	1.25405	1.25406	323	0	2
2021.09.06	08:15:00	1.25405	1.25425	1.25400	1.25405	333	0	2
2021.09.06	08:30:00	1.25406	1.25408	1.25381	1.25397	268	0	2
2021.09.06	08:45:00	1.25397	1.25408	1.25366	1.25382	302	0	2
2021.09.06	09:00:00	1.25383	1.25398	1.25340	1.25362	563	0	2
2021.09.06	09:15:00	1.25362	1.25370	1.25292	1.25294	470	0	2
2021.09.06	09:30:00	1.25294	1.25316	1.25287	1.25315	636	0	2
2021.09.06	09:45:00	1.25315	1.25353	1.25312	1.25352	289	0	2
2021.09.06	10:00:00	1.25352	1.25408	1.25343	1.25376	993	0	2
2021.09.06	10:15:00	1.25380	1.25416	1.25306	1.25382	898	0	2
2021.09.06	10:30:00	1.25380	1.25399	1.25343	1.25385	807	0	2
2021.09.06	10:45:00	1.25384	1.25425	1.25378	1.25402	605	0	2
2021.09.06	11:00:00	1.25402	1.25424	1.25383	1.25394	467	0	2
2021.09.06	11:15:00	1.25393	1.25433	1.25387	1.25425	633	0	2
2021.09.06	11:30:00	1.25425	1.25449	1.25410	1.25417	507	0	2
2021.09.06	11:45:00	1.25418	1.25445	1.25406	1.25433	571	0	2
2021.09.06	12:00:00	1.25432	1.25512	1.25409	1.25489	558	0	2
2021.09.06	12:15:00	1.25488	1.25526	1.25468	1.25496	730	0	2
2021.09.06	12:30:00	1.25493	1.25543	1.25479	1.25535	705	0	2
2021.09.06	12:45:00	1.25536	1.25557	1.25517	1.25542	660	0	2
2021.09.06	13:00:00	1.25542	1.25544	1.25484	1.25528	544	0	2
2021.09.06	13:15:00	1.25527	1.25583	1.25516	1.25575	613	0	2
2021.09.06	13:30:00	1.25574	1.25591	1.25547	1.25569	360	0	2
2021.09.06	13:45:00	1.25569	1.25569	1.25519	1.25549	242	0	2
2021.09.06	14:00:00	1.25549	1.25557	1.25494	1.25503	243	0	2
2021.09.06	14:15:00	1.25503	1.25535	1.25501	1.25512	174	0	2
2021.09.06	14:30:00	1.25507	1.25524	1.25478	1.25490	325	0	2
2021.09.06	14:45:00	1.25489	1.25495	1.25464	1.25471	182	0	2
2021.09.06	15:00:00	1.25471	1.25490	1.25447	1.25456	313	0	2
2021.09.06	15:15:00	1.25458	1.25478	1.25431	1.25432	333	0	2
2021.09.06	15:30:00	1.25432	1.25452	1.25422	1.25430	337	0	2
2021.09.06	15:45:00	1.25432	1.25438	1.25382	1.25382	274	0	2
2021.09.06	16:00:00	1.25382	1.25398	1.25343	1.25353	346	0	2
2021.09.06	16:15:00	1.25352	1.25363	1.25312	1.25328	286	0	2
2021.09.06	16:30:00	1.25328	1.25332	1.25294	1.25322	577	0	2
2021.09.06	16:45:00	1.25321	1.25353	1.25241	1.25241	513	0	2
2021.09.06	17:00:00	1.25241	1.25294	1.25232	1.25287	482	0	2
2021.09.06	17:15:00	1.25288	1.25307	1.25272	1.25300	270	0	2
2021.09.06	17:30:00	1.25298	1.25347	1.25293	1.25335	501	0	2
2021.09.06	17:45:00	1.25335	1.25457	1.25312	1.25384	684	0	2
2021.09.06	18:00:00	1.25380	1.25433	1.25379	1.25424	408	0	2
2021.09.06	18:15:00	1.25424	1.25424	1.25382	1.25388	266	0	2
2021.09.06	18:30:00	1.25388	1.25394	1.25335	1.25335	144	0	2
2021.09.06	18:45:00	1.25335	1.25352	1.25316	1.25319	184	0	2
2021.09.06	19:00:00	1.25320	1.25321	1.25291	1.25295	228	0	2
2021.09.06	19:15:00	1.25294	1.25310	1.25268	1.25310	330	0	2
2021.09.06	19:30:00	1.25309	1.25314	1.25287	1.25306	236	0	3
2021.09.06	19:45:00	1.25305	1.25305	1.25271	1.25282	195	0	3
2021.09.06	20:00:00	1.25281	1.25321	1.25273	1.25304	1212	0	12
2021.09.06	20:15:00	1.25302	1.25313	1.25286	1.25302	1041	0	12
2021.09.06	20:30:00	1.25300	1.25311	1.25287	1.25300	478	0	12
2021.09.06	20:45:00	1.25300	1.25374	1.25289	1.25323	780	0	12
2021.09.06	21:00:00	1.25320	1.25352	1.25290	1.25318	757	0	4
2021.09.06	21:15:00	1.25319	1.25341	1.25299	1.25320	420	0	8
2021.09.06	21:30:00	1.25323	1.25347	1.25315	1.25320	122	0	12
2021.09.06	21:45:00	1.25321	1.25352	1.25304	1.25339	328	0	12
2021.09.06	22:00:00	1.25338	1.25362	1.25305	1.25345	949	0	6
2021.09.06	22:15:00	1.25343	1.25351	1.25311	1.25332	394	0	12
2021.09.06	22:30:00	1.25313	1.25341	1.25312	1.25325	407	0	11
2021.09.06	22:45:00	1.25303	1.25358	1.25298	1.25344	602	0	8
2021.09.06	23:00:00	1.25344	1.25360	1.25307	1.25327	754	0	8
2021.09.06	23:15:00	1.25328	1.25348	1.25315	1.25335	440	0	11
2021.09.06	23:30:00	1.25334	1.25353	1.25314	1.25343	593	0	14
2021.09.06	23:45:00	1.25343	1.25350	1.25308	1.25308	385	0	25
2021.09.07	00:00:00	1.25272	1.25391	1.25272	1.25295	68	0	21
2021.09.07	00:15:00	1.25296	1.25359	1.25280	1.25322	113	0	40
2021.09.07	00:30:00	1.25362	1.25362	1.25310	1.25323	73	0	21
2021.09.07	00:45:00	1.25323	1.25331	1.25286	1.25319	193	0	26
2021.09.07	01:00:00	1.25313	1.25323	1.25287	1.25310	132	0	14
2021.09.07	01:15:00	1.25311	1.25317	1.25292	1.25314	105	0	6
2021.09.07	01:30:00	1.25314	1.25336	1.25297	1.25325	99	0	9
2021.09.07	01:45:00	1.25329	1.25346	1.25320	1.25344	92	0	8
2021.09.07	02:00:00	1.25342	1.25344	1.25319	1.25321	86	0	3
2021.09.07	02:15:00	1.25318	1.25323	1.25309	1.25320	60	0	6
2021.09.07	02:30:00	1.25320	1.25328	1.25300	1.25328	78	0	3
2021.09.07	02:45:00	1.25328	1.25341	1.25309	1.25341	84	0	4
2021.09.07	03:00:00	1.25343	1.25348	1.25244	1.25245	373	0	2
2021.09.07	03:15:00	1.25243	1.25275	1.25226	1.25265	262	0	3
2021.09.07	03:30:00	1.25262	1.25268	1.25234	1.25252	251	0	3
2021.09.07	03:45:00	1.25251	1.25277	1.25236	1.25276	366	0	2
2021.09.07	04:00:00	1.25276	1.25282	1.25226	1.25255	606	0	2
2021.09.07	04:15:00	1.25256	1.25265	1.25220	1.25233	439	0	2
2021.09.07	04:30:00	1.25235	1.25257	1.25195	1.25239	372	0	3
2021.09.07	04:45:00	1.25244	1.25253	1.25204	1.25237	468	0	2
2021.09.07	05:00:00	1.25238	1.25245	1.25211	1.25211	476	0	2
2021.09.07	05:15:00	1.25210	1.25259	1.25204	1.25257	284	0	2
2021.09.07	05:30:00	1.25258	1.25264	1.25216	1.25227	278	0	2
2021.09.07	05:45:00	1.25226	1.25254	1.25219	1.25234	249	0	2
2021.09.07	06:00:00	1.25234	1.25258	1.25197	1.25233	186	0	2
2021.09.07	06:15:00	1.25233	1.25294	1.25233	1.25277	406	0	2
2021.09.07	06:30:00	1.25277	1.25305	1.25273	1.25293	341	0	3
2021.09.07	06:45:00	1.25295	1.25314	1.25287	1.25288	366	0	2
2021.09.07	07:00:00	1.25288	1.25308	1.25285	1.25306	293	0	3
2021.09.07	07:15:00	1.25304	1.25327	1.25300	1.25304	323	0	2
2021.09.07	07:30:00	1.25312	1.25312	1.25205	1.25281	983	0	2
2021.09.07	07:45:00	1.25280	1.25365	1.25279	1.25355	376	0	2
2021.09.07	08:00:00	1.25356	1.25465	1.25352	1.25422	616	0	2
2021.09.07	08:15:00	1.25422	1.25462	1.25408	1.25445	369	0	2
2021.09.07	08:30:00	1.25445	1.25472	1.25435	1.25447	324	0	2
2021.09.07	08:45:00	1.25446	1.25449	1.25410	1.25433	404	0	2
2021.09.07	09:00:00	1.25432	1.25440	1.25400	1.25426	584	0	2
2021.09.07	09:15:00	1.25426	1.25496	1.25408	1.25489	580	0	2
2021.09.07	09:30:00	1.25489	1.25566	1.25482	1.25533	543	0	2
2021.09.07	09:45:00	1.25526	1.25547	1.25489	1.25494	414	0	2
2021.09.07	10:00:00	1.25494	1.25518	1.25470	1.25502	763	0	2
2021.09.07	10:15:00	1.25502	1.25504	1.25440	1.25450	810	0	2
2021.09.07	10:30:00	1.25457	1.25502	1.25409	1.25432	887	0	2
2021.09.07	10:45:00	1.25433	1.25523	1.25429	1.25514	751	0	2
2021.09.07	11:00:00	1.25517	1.25717	1.25515	1.25678	898	0	2
2021.09.07	11:15:00	1.25678	1.25741	1.25664	1.25691	737	0	2
2021.09.07	11:30:00	1.25691	1.25704	1.25586	1.25637	765	0	2
2021.09.07	11:45:00	1.25634	1.25634	1.25562	1.25588	752	0	2
2021.09.07	12:00:00	1.25589	1.25656	1.25584	1.25625	1033	0	2
2021.09.07	12:15:00	1.25628	1.25638	1.25546	1.25592	780	0	2
2021.09.07	12:30:00	1.25597	1.25707	1.25597	1.25663	749	0	2
2021.09.07	12:45:00	1.25663	1.25807	1.25657	1.25785	828	0	2
2021.09.07	13:00:00	1.25785	1.25827	1.25729	1.25801	777	0	2
2021.09.07	13:15:00	1.25800	1.25836	1.25779	1.25812	771	0	2
2021.09.07	13:30:00	1.25811	1.25919	1.25811	1.25865	698	0	2
2021.09.07	13:45:00	1.25865	1.25892	1.25828	1.25831	602	0	2
2021.09.07	14:00:00	1.25830	1.25835	1.25749	1.25799	730	0	2
2021.09.07	14:15:00	1.25799	1.25826	1.25746	1.25762	695	0	2
2021.09.07	14:30:00	1.25762	1.25836	1.25757	1.25834	709	0	2
2021.09.07	14:45:00	1.25835	1.25917	1.25822	1.25849	928	0	2
2021.09.07	15:00:00	1.25849	1.25979	1.25839	1.25957	1190	0	2
2021.09.07	15:15:00	1.25957	1.25972	1.25924	1.25934	737	0	2
2021.09.07	15:30:00	1.25932	1.25940	1.25837	1.25855	686	0	2
2021.09.07	15:45:00	1.25852	1.25993	1.25852	1.25975	933	0	2
2021.09.07	16:00:00	1.25976	1.25984	1.25936	1.25983	1007	0	2
2021.09.07	16:15:00	1.25983	1.26013	1.25936	1.25954	805	0	2
2021.09.07	16:30:00	1.25950	1.25953	1.25810	1.25861	1518	0	2
2021.09.07	16:45:00	1.25887	1.25974	1.25866	1.25928	1200	0	2
2021.09.07	17:00:00	1.25928	1.26069	1.25897	1.26061	1701	0	2
2021.09.07	17:15:00	1.26061	1.26224	1.26060	1.26194	1481	0	2
2021.09.07	17:30:00	1.26194	1.26305	1.26194	1.26222	1360	0	2
2021.09.07	17:45:00	1.26222	1.26431	1.26199	1.26342	1463	0	2
2021.09.07	18:00:00	1.26344	1.26357	1.26294	1.26352	994	0	2
2021.09.07	18:15:00	1.26352	1.26401	1.26305	1.26337	1023	0	2
2021.09.07	18:30:00	1.26337	1.26340	1.26210	1.26212	880	0	2
2021.09.07	18:45:00	1.26214	1.26264	1.26182	1.26235	836	0	2
2021.09.07	19:00:00	1.26234	1.26259	1.26203	1.26235	1077	0	2
2021.09.07	19:15:00	1.26234	1.26237	1.26185	1.26222	905	0	2
2021.09.07	19:30:00	1.26221	1.26267	1.26207	1.26242	729	0	2
2021.09.07	19:45:00	1.26241	1.26340	1.26217	1.26337	667	0	2
2021.09.07	20:00:00	1.26337	1.26348	1.26284	1.26288	671	0	2
2021.09.07	20:15:00	1.26289	1.26340	1.26247	1.26339	465	0	2
2021.09.07	20:30:00	1.26339	1.26362	1.26301	1.26327	535	0	2
2021.09.07	20:45:00	1.26324	1.26330	1.26279	1.26299	559	0	2
2021.09.07	21:00:00	1.26298	1.26358	1.26296	1.26355	686	0	2
2021.09.07	21:15:00	1.26355	1.26389	1.26335	1.26337	658	0	2
2021.09.07	21:30:00	1.26338	1.26396	1.26335	1.26380	424	0	2
2021.09.07	21:45:00	1.26381	1.26431	1.26379	1.26415	602	0	2
2021.09.07	22:00:00	1.26415	1.26435	1.26385	1.26425	591	0	2
2021.09.07	22:15:00	1.26425	1.26501	1.26424	1.26494	518	0	2
2021.09.07	22:30:00	1.26497	1.26527	1.26468	1.26482	745	0	2
2021.09.07	22:45:00	1.26482	1.26562	1.26459	1.26533	744	0	2
2021.09.07	23:00:00	1.26533	1.26533	1.26481	1.26499	472	0	2
2021.09.07	23:15:00	1.26498	1.26518	1.26479	1.26507	213	0	4
2021.09.07	23:30:00	1.26507	1.26507	1.26446	1.26457	343	0	5
2021.09.07	23:45:00	1.26456	1.26480	1.26437	1.26464	321	0	6
2021.09.08	00:00:00	1.26465	1.26492	1.26425	1.26430	136	0	15
2021.09.08	00:15:00	1.26445	1.26462	1.26431	1.26441	172	0	36
2021.09.08	00:30:00	1.26441	1.26454	1.26429	1.26445	67	0	30
2021.09.08	00:45:00	1.26447	1.26452	1.26435	1.26448	207	0	40
2021.09.08	01:00:00	1.26449	1.26471	1.26449	1.26456	122	0	15
2021.09.08	01:15:00	1.26456	1.26464	1.26448	1.26457	102	0	8
2021.09.08	01:30:00	1.26462	1.26474	1.26432	1.26444	144	0	6
2021.09.08	01:45:00	1.26442	1.26460	1.26437	1.26443	121	0	6
2021.09.08	02:00:00	1.26443	1.26488	1.26441	1.26487	146	0	2
2021.09.08	02:15:00	1.26487	1.26487	1.26466	1.26481	151	0	2
2021.09.08	02:30:00	1.26481	1.26490	1.26457	1.26462	142	0	2
2021.09.08	02:45:00	1.26462	1.26468	1.26448	1.26468	267	0	3
2021.09.08	03:00:00	1.26467	1.26507	1.26459	1.26460	644	0	2
2021.09.08	03:15:00	1.26461	1.26464	1.26444	1.26451	502	0	2
2021.09.08	03:30:00	1.26450	1.26450	1.26380	1.26384	516	0	2
2021.09.08	03:45:00	1.26387	1.26393	1.26370	1.26390	474	0	2
2021.09.08	04:00:00	1.26389	1.26399	1.26363	1.26371	657	0	2
2021.09.08	04:15:00	1.26370	1.26379	1.26308	1.26327	644	0	2
2021.09.08	04:30:00	1.26325	1.26337	1.26275	1.26276	578	0	2
2021.09.08	04:45:00	1.26275	1.26310	1.26264	1.26286	706	0	2
2021.09.08	05:00:00	1.26285	1.26312	1.26261	1.26308	700	0	2
2021.09.08	05:15:00	1.26308	1.26333	1.26298	1.26316	434	0	2
2021.09.08	05:30:00	1.26316	1.26363	1.26314	1.26346	464	0	2
2021.09.08	05:45:00	1.26346	1.26355	1.26321	1.26346	364	0	2
2021.09.08	06:00:00	1.26346	1.26355	1.26310	1.26327	365	0	2
2021.09.08	06:15:00	1.26327	1.26420	1.26323	1.26403	300	0	2
2021.09.08	06:30:00	1.26403	1.26429	1.26396	1.26405	597	0	2
2021.09.08	06:45:00	1.26405	1.26428	1.26389	1.26413	444	0	2
2021.09.08	07:00:00	1.26410	1.26420	1.26378	1.26395	328	0	2
2021.09.08	07:15:00	1.26397	1.26405	1.26389	1.26395	222	0	2
2021.09.08	07:30:00	1.26395	1.26400	1.26355	1.26359	248	0	2
2021.09.08	07:45:00	1.26360	1.26392	1.26355	1.26381	221	0	2
2021.09.08	08:00:00	1.26381	1.26425	1.26369	1.26420	580	0	2
2021.09.08	08:15:00	1.26424	1.26430	1.26384	1.26386	538	0	2
2021.09.08	08:30:00	1.26384	1.26429	1.26384	1.26414	555	0	2
2021.09.08	08:45:00	1.26413	1.26428	1.26401	1.26414	610	0	2
2021.09.08	09:00:00	1.26411	1.26524	1.26392	1.26483	1499	0	2
2021.09.08	09:15:00	1.26484	1.26625	1.26483	1.26574	897	0	2
2021.09.08	09:30:00	1.26573	1.26598	1.26542	1.26547	753	0	2
2021.09.08	09:45:00	1.26546	1.26627	1.26546	1.26606	829	0	2
2021.09.08	10:00:00	1.26606	1.26771	1.26606	1.26759	1718	0	2
2021.09.08	10:15:00	1.26759	1.26769	1.26672	1.26723	1657	0	2
2021.09.08	10:30:00	1.26722	1.26772	1.26672	1.26693	1405	0	2
2021.09.08	10:45:00	1.26692	1.26844	1.26684	1.26832	1045	0	2
2021.09.08	11:00:00	1.26831	1.26972	1.26831	1.26970	1375	0	2
2021.09.08	11:15:00	1.26970	1.27066	1.26932	1.26987	1790	0	2
2021.09.08	11:30:00	1.26985	1.26997	1.26827	1.26829	1739	0	2
2021.09.08	11:45:00	1.26828	1.26875	1.26764	1.26814	1326	0	2
2021.09.08	12:00:00	1.26816	1.26881	1.26761	1.26870	1026	0	2
2021.09.08	12:15:00	1.26870	1.26896	1.26789	1.26791	1209	0	2
2021.09.08	12:30:00	1.26791	1.26816	1.26771	1.26816	1122	0	2
2021.09.08	12:45:00	1.26814	1.26859	1.26803	1.26813	796	0	2
2021.09.08	13:00:00	1.26814	1.26844	1.26747	1.26759	980	0	2
2021.09.08	13:15:00	1.26761	1.26785	1.26681	1.26687	733	0	2
2021.09.08	13:30:00	1.26690	1.26722	1.26667	1.26707	975	0	2
2021.09.08	13:45:00	1.26706	1.26737	1.26674	1.26716	905	0	2
2021.09.08	14:00:00	1.26716	1.26717	1.26648	1.26653	873	0	2
2021.09.08	14:15:00	1.26653	1.26684	1.26649	1.26662	788	0	2
2021.09.08	14:30:00	1.26665	1.26693	1.26613	1.26645	754	0	2
2021.09.08	14:45:00	1.26645	1.26662	1.26611	1.26644	690	0	2
2021.09.08	15:00:00	1.26644	1.26710	1.26590	1.26677	1197	0	2
2021.09.08	15:15:00	1.26675	1.26749	1.26642	1.26656	1413	0	2
2021.09.08	15:30:00	1.26656	1.26718	1.26629	1.26649	1106	0	2
2021.09.08	15:45:00	1.26649	1.26685	1.26598	1.26684	1213	0	2
2021.09.08	16:00:00	1.26684	1.26735	1.26624	1.26732	1540	0	2
2021.09.08	16:15:00	1.26734	1.26773	1.26699	1.26725	1337	0	2
2021.09.08	16:30:00	1.26725	1.26802	1.26694	1.26781	2109	0	2
2021.09.08	16:45:00	1.26781	1.26898	1.26651	1.26673	2121	0	2
2021.09.08	17:00:00	1.26675	1.26851	1.26455	1.26724	2290	0	2
2021.09.08	17:15:00	1.26724	1.27137	1.26724	1.27124	2197	0	2
2021.09.08	17:30:00	1.27126	1.27619	1.27091	1.27424	3072	0	2
2021.09.08	17:45:00	1.27421	1.27448	1.27223	1.27245	2914	0	2
2021.09.08	18:00:00	1.27258	1.27312	1.27075	1.27099	2093	0	2
2021.09.08	18:15:00	1.27098	1.27122	1.26922	1.26967	1649	0	2
2021.09.08	18:30:00	1.26968	1.26980	1.26890	1.26901	1382	0	2
2021.09.08	18:45:00	1.26901	1.26923	1.26782	1.26803	1551	0	2
2021.09.08	19:00:00	1.26802	1.26856	1.26602	1.26638	1853	0	2
2021.09.08	19:15:00	1.26637	1.26640	1.26478	1.26528	1409	0	2
2021.09.08	19:30:00	1.26528	1.26655	1.26528	1.26641	1053	0	2
2021.09.08	19:45:00	1.26641	1.26683	1.26637	1.26683	1052	0	2
2021.09.08	20:00:00	1.26681	1.26734	1.26664	1.26718	1343	0	2
2021.09.08	20:15:00	1.26723	1.26766	1.26628	1.26633	1093	0	2
2021.09.08	20:30:00	1.26633	1.26691	1.26629	1.26647	1178	0	2
2021.09.08	20:45:00	1.26647	1.26678	1.26595	1.26662	874	0	2
2021.09.08	21:00:00	1.26663	1.26679	1.26573	1.26574	1079	0	2
2021.09.08	21:15:00	1.26573	1.26696	1.26565	1.26684	938	0	2
2021.09.08	21:30:00	1.26684	1.26726	1.26663	1.26707	688	0	2
2021.09.08	21:45:00	1.26707	1.26774	1.26704	1.26731	636	0	2
2021.09.08	22:00:00	1.26732	1.26781	1.26730	1.26764	689	0	2
2021.09.08	22:15:00	1.26764	1.26794	1.26745	1.26774	764	0	2
2021.09.08	22:30:00	1.26774	1.26826	1.26772	1.26801	522	0	2
2021.09.08	22:45:00	1.26801	1.26876	1.26772	1.26873	913	0	2
2021.09.08	23:00:00	1.26874	1.26891	1.26837	1.26856	412	0	4
2021.09.08	23:15:00	1.26857	1.26871	1.26844	1.26850	277	0	4
2021.09.08	23:30:00	1.26854	1.26921	1.26848	1.26876	481	0	4
2021.09.08	23:45:00	1.26876	1.26944	1.26876	1.26898	718	0	6
2021.09.09	00:00:00	1.26869	1.26928	1.26837	1.26921	95	0	16
2021.09.09	00:15:00	1.26920	1.26923	1.26850	1.26877	88	0	22
2021.09.09	00:30:00	1.26878	1.26921	1.26870	1.26884	96	0	21
2021.09.09	00:45:00	1.26877	1.26897	1.26846	1.26876	679	0	32
2021.09.09	01:00:00	1.26874	1.26900	1.26859	1.26897	183	0	12
2021.09.09	01:15:00	1.26896	1.26901	1.26880	1.26892	64	0	9
2021.09.09	01:30:00	1.26892	1.26922	1.26892	1.26897	75	0	10
2021.09.09	01:45:00	1.26897	1.26907	1.26880	1.26882	110	0	8
2021.09.09	02:00:00	1.26882	1.26909	1.26881	1.26900	97	0	4
2021.09.09	02:15:00	1.26898	1.26912	1.26885	1.26907	193	0	4
2021.09.09	02:30:00	1.26906	1.26936	1.26903	1.26914	168	0	3
2021.09.09	02:45:00	1.26915	1.26957	1.26899	1.26939	191	0	6
2021.09.09	03:00:00	1.26939	1.27015	1.26939	1.27008	686	0	2
2021.09.09	03:15:00	1.27007	1.27023	1.26966	1.26993	375	0	2
2021.09.09	03:30:00	1.26991	1.27033	1.26983	1.27030	473	0	2
2021.09.09	03:45:00	1.27030	1.27063	1.27015	1.27044	602	0	2
2021.09.09	04:00:00	1.27039	1.27058	1.27014	1.27014	418	0	2
2021.09.09	04:15:00	1.27014	1.27046	1.27006	1.27046	348	0	2
2021.09.09	04:30:00	1.27046	1.27058	1.27008	1.27020	546	0	2
2021.09.09	04:45:00	1.27019	1.27019	1.26964	1.26971	573	0	2
2021.09.09	05:00:00	1.26971	1.26975	1.26881	1.26885	698	0	2
2021.09.09	05:15:00	1.26886	1.26905	1.26870	1.26894	441	0	2
2021.09.09	05:30:00	1.26893	1.26957	1.26888	1.26943	406	0	2
