<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.05	08:00:00	1.32860	1.33005	1.32635	1.32732	6728	0	1
2020.08.05	12:00:00	1.32727	1.32779	1.32344	1.32479	8933	0	1
2020.08.05	16:00:00	1.32479	1.32886	1.32333	1.32821	14685	0	0
2020.08.05	20:00:00	1.32821	1.32897	1.32616	1.32658	6040	0	1
2020.08.06	00:00:00	1.32686	1.32719	1.32546	1.32572	3797	0	3
2020.08.06	04:00:00	1.32573	1.32787	1.32543	1.32580	5281	0	3
2020.08.06	08:00:00	1.32580	1.32896	1.32434	1.32854	10997	0	0
2020.08.06	12:00:00	1.32854	1.33031	1.32684	1.32804	9337	0	3
2020.08.06	16:00:00	1.32804	1.33231	1.32673	1.32879	13864	0	0
2020.08.06	20:00:00	1.32879	1.33176	1.32824	1.33049	7581	0	2
2020.08.07	00:00:00	1.32944	1.33246	1.32842	1.33145	4227	0	2
2020.08.07	04:00:00	1.33147	1.33727	1.33126	1.33587	8580	0	2
2020.08.07	08:00:00	1.33587	1.33670	1.33389	1.33519	7793	0	1
2020.08.07	12:00:00	1.33519	1.33660	1.33239	1.33384	9359	0	3
2020.08.07	16:00:00	1.33384	1.33980	1.33383	1.33888	13042	0	0
2020.08.07	20:00:00	1.33888	1.33981	1.33766	1.33844	7761	0	0
2020.08.10	00:00:00	1.33874	1.33935	1.33605	1.33756	4582	0	1
2020.08.10	04:00:00	1.33755	1.33821	1.33704	1.33777	4413	0	5
2020.08.10	08:00:00	1.33777	1.33944	1.33675	1.33785	5188	0	1
2020.08.10	12:00:00	1.33785	1.33924	1.33696	1.33715	3933	0	1
2020.08.10	16:00:00	1.33715	1.33757	1.33336	1.33462	8421	0	1
2020.08.10	20:00:00	1.33462	1.33581	1.33404	1.33496	5956	0	2
2020.08.11	00:00:00	1.33496	1.33606	1.33454	1.33506	4064	0	3
2020.08.11	04:00:00	1.33506	1.33523	1.33225	1.33285	4323	0	1
2020.08.11	08:00:00	1.33284	1.33522	1.33053	1.33054	7162	0	1
2020.08.11	12:00:00	1.33054	1.33066	1.32702	1.32952	7462	0	1
2020.08.11	16:00:00	1.32952	1.33185	1.32746	1.32793	11696	0	0
2020.08.11	20:00:00	1.32793	1.33178	1.32714	1.32996	10328	0	2
2020.08.12	00:00:00	1.32997	1.33240	1.32915	1.33144	5862	0	1
2020.08.12	04:00:00	1.33148	1.33470	1.33096	1.33423	10600	0	2
2020.08.12	08:00:00	1.33423	1.33456	1.33022	1.33101	8610	0	2
2020.08.12	12:00:00	1.33101	1.33124	1.32594	1.32684	7437	0	0
2020.08.12	16:00:00	1.32684	1.32762	1.32289	1.32349	11281	0	0
2020.08.12	20:00:00	1.32354	1.32612	1.32321	1.32447	6388	0	1
2020.08.13	00:00:00	1.32436	1.32589	1.32276	1.32411	7419	0	1
2020.08.13	04:00:00	1.32414	1.32466	1.32318	1.32415	12861	0	0
2020.08.13	08:00:00	1.32416	1.32511	1.32211	1.32265	6760	0	1
2020.08.13	12:00:00	1.32264	1.32357	1.32107	1.32161	6090	0	0
2020.08.13	16:00:00	1.32163	1.32318	1.31916	1.32089	11324	0	1
2020.08.13	20:00:00	1.32089	1.32385	1.32064	1.32232	9657	0	1
2020.08.14	00:00:00	1.32198	1.32289	1.32114	1.32274	3546	0	2
2020.08.14	04:00:00	1.32275	1.32342	1.32177	1.32226	3602	0	2
2020.08.14	08:00:00	1.32226	1.32480	1.32060	1.32439	5623	0	1
2020.08.14	12:00:00	1.32441	1.32536	1.32295	1.32457	6285	0	0
2020.08.14	16:00:00	1.32457	1.32713	1.32349	1.32476	9409	0	0
2020.08.14	20:00:00	1.32476	1.32657	1.32449	1.32646	5756	0	2
2020.08.17	00:00:00	1.32309	1.32666	1.32288	1.32564	2743	0	1
2020.08.17	04:00:00	1.32564	1.32619	1.32453	1.32544	2507	0	1
2020.08.17	08:00:00	1.32544	1.32553	1.32285	1.32372	6110	0	1
2020.08.17	12:00:00	1.32372	1.32401	1.32249	1.32273	5586	0	0
2020.08.17	16:00:00	1.32273	1.32298	1.31942	1.32020	7918	0	0
2020.08.17	20:00:00	1.32017	1.32145	1.31918	1.32144	4562	0	1
2020.08.18	00:00:00	1.32132	1.32313	1.32051	1.32075	3954	0	1
2020.08.18	04:00:00	1.32076	1.32130	1.31848	1.31856	5219	0	1
2020.08.18	08:00:00	1.31856	1.31907	1.31597	1.31618	6972	0	2
2020.08.18	12:00:00	1.31618	1.31722	1.31517	1.31592	7325	0	2
2020.08.18	16:00:00	1.31592	1.32042	1.31566	1.31808	12021	0	0
2020.08.18	20:00:00	1.31808	1.31842	1.31512	1.31676	6740	0	1
2020.08.19	00:00:00	1.31674	1.31743	1.31538	1.31586	4345	0	0
2020.08.19	04:00:00	1.31586	1.31694	1.31521	1.31630	4401	0	1
2020.08.19	08:00:00	1.31631	1.31693	1.31429	1.31442	7539	0	1
2020.08.19	12:00:00	1.31442	1.31571	1.31378	1.31571	5479	0	1
2020.08.19	16:00:00	1.31571	1.31866	1.31330	1.31817	9253	0	0
2020.08.19	20:00:00	1.31817	1.32267	1.31703	1.32128	10511	0	0
2020.08.20	00:00:00	1.32139	1.32187	1.32038	1.32134	4309	0	0
2020.08.20	04:00:00	1.32134	1.32320	1.32106	1.32176	5722	0	1
2020.08.20	08:00:00	1.32176	1.32332	1.32084	1.32171	10219	0	2
2020.08.20	12:00:00	1.32176	1.32266	1.31987	1.32245	7430	0	1
2020.08.20	16:00:00	1.32245	1.32440	1.31741	1.31837	13122	0	1
2020.08.20	20:00:00	1.31837	1.31875	1.31681	1.31853	7668	0	1
2020.08.21	00:00:00	1.31769	1.31903	1.31632	1.31671	4246	0	0
2020.08.21	04:00:00	1.31671	1.31771	1.31632	1.31641	4422	0	4
2020.08.21	08:00:00	1.31640	1.32042	1.31586	1.31964	8776	0	1
2020.08.21	12:00:00	1.31964	1.32282	1.31908	1.32190	10537	0	1
2020.08.21	16:00:00	1.32190	1.32338	1.31917	1.32064	11912	0	2
2020.08.21	20:00:00	1.32063	1.32096	1.31824	1.31899	6038	0	0
2020.08.24	00:00:00	1.31762	1.31865	1.31709	1.31796	4389	0	1
2020.08.24	04:00:00	1.31796	1.31849	1.31677	1.31702	4283	0	2
2020.08.24	08:00:00	1.31700	1.31730	1.31523	1.31609	6382	0	1
2020.08.24	12:00:00	1.31609	1.31655	1.31341	1.31589	6388	0	1
2020.08.24	16:00:00	1.31590	1.32294	1.31556	1.32236	11877	0	0
2020.08.24	20:00:00	1.32236	1.32384	1.32137	1.32168	7820	0	1
2020.08.25	00:00:00	1.32159	1.32348	1.32102	1.32323	3672	0	0
2020.08.25	04:00:00	1.32323	1.32363	1.32195	1.32360	3746	0	1
2020.08.25	08:00:00	1.32360	1.32392	1.32109	1.32213	7473	0	1
2020.08.25	12:00:00	1.32213	1.32218	1.31935	1.31955	6529	0	3
2020.08.25	16:00:00	1.31960	1.32132	1.31766	1.32028	11659	0	1
2020.08.25	20:00:00	1.32028	1.32028	1.31672	1.31707	6697	0	1
2020.08.26	00:00:00	1.31700	1.31734	1.31591	1.31678	2889	0	0
2020.08.26	04:00:00	1.31678	1.31794	1.31638	1.31786	4040	0	0
2020.08.26	08:00:00	1.31787	1.31948	1.31720	1.31772	7191	0	1
2020.08.26	12:00:00	1.31771	1.32046	1.31710	1.31890	7492	0	1
2020.08.26	16:00:00	1.31890	1.31941	1.31317	1.31420	9451	0	1
2020.08.26	20:00:00	1.31421	1.31602	1.31370	1.31429	5430	0	2
2020.08.27	00:00:00	1.31424	1.31494	1.31326	1.31446	4581	0	2
2020.08.27	04:00:00	1.31437	1.31553	1.31364	1.31479	4990	0	0
2020.08.27	08:00:00	1.31479	1.31659	1.31358	1.31488	5792	0	2
2020.08.27	12:00:00	1.31488	1.31574	1.31347	1.31401	6725	0	3
2020.08.27	16:00:00	1.31408	1.31610	1.31012	1.31396	23725	0	1
2020.08.27	20:00:00	1.31397	1.31406	1.31090	1.31266	9669	0	0
2020.08.28	00:00:00	1.31266	1.31323	1.31151	1.31299	3725	0	0
2020.08.28	04:00:00	1.31299	1.31315	1.30919	1.30924	5671	0	1
2020.08.28	08:00:00	1.30924	1.31000	1.30701	1.30729	11708	0	2
2020.08.28	12:00:00	1.30729	1.30829	1.30469	1.30826	9461	0	0
2020.08.28	16:00:00	1.30826	1.31179	1.30778	1.31045	15388	0	0
2020.08.28	20:00:00	1.31047	1.31252	1.30813	1.30950	8506	0	1
2020.08.31	00:00:00	1.30944	1.31005	1.30747	1.30934	4478	0	1
2020.08.31	04:00:00	1.30931	1.31040	1.30722	1.30824	5288	0	2
2020.08.31	08:00:00	1.30824	1.30972	1.30676	1.30685	7735	0	2
2020.08.31	12:00:00	1.30685	1.30739	1.30610	1.30627	6438	0	1
2020.08.31	16:00:00	1.30629	1.30708	1.30222	1.30411	14387	0	0
2020.08.31	20:00:00	1.30411	1.30522	1.30199	1.30466	9253	0	2
2020.09.01	00:00:00	1.30456	1.30469	1.30274	1.30364	7221	0	1
2020.09.01	04:00:00	1.30364	1.30374	1.30042	1.30104	8841	0	2
2020.09.01	08:00:00	1.30104	1.30150	1.29940	1.29972	11260	0	2
2020.09.01	12:00:00	1.29971	1.30307	1.29939	1.30284	9729	0	0
2020.09.01	16:00:00	1.30284	1.30782	1.30226	1.30610	16131	0	0
2020.09.01	20:00:00	1.30610	1.30863	1.30580	1.30640	9069	0	0
2020.09.02	00:00:00	1.30640	1.30707	1.30527	1.30651	4629	0	0
2020.09.02	04:00:00	1.30651	1.30838	1.30615	1.30662	5403	0	2
2020.09.02	08:00:00	1.30662	1.30762	1.30556	1.30697	8138	0	3
2020.09.02	12:00:00	1.30697	1.30815	1.30547	1.30620	8489	0	1
2020.09.02	16:00:00	1.30620	1.30952	1.30533	1.30645	15282	0	1
2020.09.02	20:00:00	1.30645	1.30779	1.30371	1.30435	8902	0	0
2020.09.03	00:00:00	1.30433	1.30612	1.30383	1.30601	4059	0	0
2020.09.03	04:00:00	1.30599	1.30737	1.30512	1.30705	6031	0	2
2020.09.03	08:00:00	1.30700	1.30993	1.30697	1.30753	10148	0	1
2020.09.03	12:00:00	1.30753	1.31184	1.30750	1.31108	9453	0	2
2020.09.03	16:00:00	1.31108	1.31620	1.30865	1.31322	21880	0	0
2020.09.03	20:00:00	1.31322	1.31482	1.31180	1.31265	16224	0	1
2020.09.04	00:00:00	1.31275	1.31408	1.31185	1.31255	7419	0	2
2020.09.04	04:00:00	1.31258	1.31310	1.31123	1.31239	5646	0	2
2020.09.04	08:00:00	1.31241	1.31379	1.30901	1.30928	8846	0	2
2020.09.04	12:00:00	1.30929	1.31151	1.30771	1.31093	12116	0	0
2020.09.04	16:00:00	1.31094	1.31398	1.30643	1.30756	24088	0	0
2020.09.04	20:00:00	1.30753	1.30836	1.30438	1.30580	11257	0	1
2020.09.07	00:00:00	1.30502	1.30839	1.30492	1.30733	7018	0	0
2020.09.07	04:00:00	1.30733	1.30899	1.30668	1.30897	6304	0	2
2020.09.07	08:00:00	1.30897	1.31116	1.30886	1.31063	9314	0	2
2020.09.07	12:00:00	1.31063	1.31155	1.30909	1.30919	6957	0	2
2020.09.07	16:00:00	1.30919	1.30981	1.30755	1.30916	3471	0	1
2020.09.07	20:00:00	1.30917	1.30982	1.30913	1.30946	2296	0	7
2020.09.08	00:00:00	1.30956	1.31081	1.30907	1.31046	5522	0	1
2020.09.08	04:00:00	1.31046	1.31160	1.31024	1.31156	3515	0	3
2020.09.08	08:00:00	1.31156	1.31412	1.30860	1.31403	8051	0	0
2020.09.08	12:00:00	1.31403	1.31780	1.31340	1.31613	12949	0	1
2020.09.08	16:00:00	1.31613	1.32026	1.31587	1.31953	20661	0	1
2020.09.08	20:00:00	1.31953	1.32379	1.31935	1.32352	12955	0	0
2020.09.09	00:00:00	1.32351	1.32553	1.32295	1.32327	5349	0	0
2020.09.09	04:00:00	1.32327	1.32440	1.32310	1.32336	5865	0	2
2020.09.09	08:00:00	1.32336	1.32588	1.32166	1.32328	8658	0	1
2020.09.09	12:00:00	1.32329	1.32390	1.31942	1.32009	8724	0	1
2020.09.09	16:00:00	1.32012	1.32140	1.31532	1.31541	14253	0	0
2020.09.09	20:00:00	1.31541	1.31648	1.31451	1.31457	8967	0	0
2020.09.10	00:00:00	1.31444	1.31608	1.31409	1.31587	4033	0	2
2020.09.10	04:00:00	1.31588	1.31673	1.31515	1.31535	4596	0	1
2020.09.10	08:00:00	1.31536	1.31684	1.31303	1.31591	7286	0	2
2020.09.10	12:00:00	1.31591	1.31664	1.31310	1.31439	10173	0	0
2020.09.10	16:00:00	1.31439	1.31899	1.31185	1.31771	16560	0	0
2020.09.10	20:00:00	1.31768	1.32019	1.31643	1.31913	14684	0	0
2020.09.11	00:00:00	1.31900	1.31941	1.31762	1.31850	6663	0	2
2020.09.11	04:00:00	1.31850	1.31862	1.31717	1.31730	3894	0	1
2020.09.11	08:00:00	1.31730	1.31769	1.31506	1.31744	6626	0	2
2020.09.11	12:00:00	1.31744	1.31917	1.31592	1.31864	6146	0	2
2020.09.11	16:00:00	1.31864	1.31934	1.31731	1.31855	11711	0	2
2020.09.11	20:00:00	1.31855	1.32073	1.31791	1.31818	11069	0	1
2020.09.14	00:00:00	1.31813	1.31938	1.31787	1.31899	4825	0	0
2020.09.14	04:00:00	1.31898	1.31902	1.31579	1.31633	3443	0	0
2020.09.14	08:00:00	1.31633	1.31770	1.31527	1.31738	5600	0	1
2020.09.14	12:00:00	1.31737	1.31966	1.31646	1.31743	5279	0	1
2020.09.14	16:00:00	1.31745	1.31847	1.31600	1.31749	9075	0	0
2020.09.14	20:00:00	1.31749	1.31862	1.31723	1.31746	8280	0	1
2020.09.15	00:00:00	1.31744	1.31858	1.31697	1.31831	3220	0	2
2020.09.15	04:00:00	1.31831	1.31865	1.31439	1.31462	5100	0	2
2020.09.15	08:00:00	1.31462	1.31684	1.31344	1.31659	4644	0	2
2020.09.15	12:00:00	1.31659	1.31668	1.31400	1.31541	4906	0	1
2020.09.15	16:00:00	1.31541	1.32020	1.31427	1.31868	8415	0	1
2020.09.15	20:00:00	1.31868	1.31957	1.31765	1.31848	6452	0	1
2020.09.16	00:00:00	1.31849	1.32001	1.31790	1.31949	4944	0	0
2020.09.16	04:00:00	1.31949	1.31989	1.31682	1.31718	4706	0	3
2020.09.16	08:00:00	1.31718	1.31869	1.31612	1.31692	4371	0	3
2020.09.16	12:00:00	1.31692	1.31822	1.31554	1.31791	5415	0	0
2020.09.16	16:00:00	1.31791	1.31919	1.31462	1.31565	9996	0	1
2020.09.16	20:00:00	1.31565	1.31859	1.31273	1.31763	17582	0	1
2020.09.17	00:00:00	1.31771	1.32057	1.31694	1.32044	4982	0	1
2020.09.17	04:00:00	1.32044	1.32362	1.31989	1.32320	9678	0	0
2020.09.17	08:00:00	1.32320	1.32466	1.32050	1.32096	10563	0	0
2020.09.17	12:00:00	1.32096	1.32212	1.31811	1.32177	9512	0	1
2020.09.17	16:00:00	1.32177	1.32289	1.31861	1.32029	13426	0	2
2020.09.17	20:00:00	1.32029	1.32112	1.31498	1.31652	7960	0	0
2020.09.18	00:00:00	1.31642	1.31668	1.31369	1.31576	5027	0	1
2020.09.18	04:00:00	1.31576	1.31693	1.31454	1.31598	7216	0	2
2020.09.18	08:00:00	1.31600	1.31659	1.31458	1.31589	7352	0	1
2020.09.18	12:00:00	1.31589	1.31973	1.31573	1.31877	7399	0	2
2020.09.18	16:00:00	1.31878	1.32008	1.31682	1.31768	11057	0	0
2020.09.18	20:00:00	1.31768	1.32085	1.31731	1.32022	8163	0	0
2020.09.21	00:00:00	1.32083	1.32086	1.31809	1.31819	4457	0	2
2020.09.21	04:00:00	1.31819	1.31875	1.31709	1.31776	7321	0	2
2020.09.21	08:00:00	1.31776	1.32315	1.31755	1.32223	9572	0	1
2020.09.21	12:00:00	1.32225	1.32644	1.32107	1.32517	8165	0	0
2020.09.21	16:00:00	1.32517	1.33204	1.32408	1.33159	16766	0	1
2020.09.21	20:00:00	1.33160	1.33196	1.32948	1.33065	8223	0	1
2020.09.22	00:00:00	1.33066	1.33160	1.32974	1.33046	4609	0	1
2020.09.22	04:00:00	1.33052	1.33238	1.33014	1.33041	6848	0	2
2020.09.22	08:00:00	1.33041	1.33457	1.33040	1.33099	9226	0	0
2020.09.22	12:00:00	1.33096	1.33209	1.32890	1.33115	7623	0	1
2020.09.22	16:00:00	1.33115	1.33388	1.32836	1.33283	12843	0	1
2020.09.22	20:00:00	1.33283	1.33293	1.32997	1.33027	5807	0	1
2020.09.23	00:00:00	1.33021	1.33191	1.32936	1.33144	4910	0	1
2020.09.23	04:00:00	1.33143	1.33295	1.32949	1.33288	7320	0	1
2020.09.23	08:00:00	1.33288	1.33460	1.33182	1.33207	7671	0	0
2020.09.23	12:00:00	1.33207	1.33561	1.33147	1.33520	6688	0	0
2020.09.23	16:00:00	1.33520	1.33743	1.33214	1.33491	13213	0	1
2020.09.23	20:00:00	1.33492	1.33855	1.33481	1.33855	8236	0	0
2020.09.24	00:00:00	1.33841	1.33947	1.33759	1.33776	5323	0	2
2020.09.24	04:00:00	1.33776	1.34094	1.33721	1.34081	7084	0	0
2020.09.24	08:00:00	1.34081	1.34149	1.33839	1.33961	9258	0	0
2020.09.24	12:00:00	1.33961	1.34161	1.33801	1.34089	7591	0	2
2020.09.24	16:00:00	1.34089	1.34178	1.33534	1.33550	14746	0	1
2020.09.24	20:00:00	1.33550	1.33643	1.33251	1.33603	10782	0	0
2020.09.25	00:00:00	1.33597	1.33603	1.33296	1.33540	4397	0	0
2020.09.25	04:00:00	1.33539	1.33600	1.33435	1.33472	6000	0	2
2020.09.25	08:00:00	1.33471	1.33667	1.33386	1.33563	7591	0	0
2020.09.25	12:00:00	1.33563	1.33901	1.33554	1.33752	7510	0	1
2020.09.25	16:00:00	1.33752	1.34177	1.33715	1.34106	10340	0	0
2020.09.25	20:00:00	1.34106	1.34176	1.33811	1.33861	6394	0	2
2020.09.28	00:00:00	1.33813	1.33982	1.33740	1.33975	5743	0	2
2020.09.28	04:00:00	1.33975	1.33976	1.33753	1.33810	3306	0	3
2020.09.28	08:00:00	1.33810	1.34029	1.33775	1.33938	5807	0	2
2020.09.28	12:00:00	1.33938	1.33940	1.33611	1.33853	5492	0	1
2020.09.28	16:00:00	1.33853	1.33962	1.33540	1.33827	8135	0	1
2020.09.28	20:00:00	1.33827	1.33851	1.33662	1.33680	4535	0	2
2020.09.29	00:00:00	1.33679	1.33743	1.33557	1.33663	4179	0	2
2020.09.29	04:00:00	1.33664	1.33834	1.33648	1.33730	4368	0	1
2020.09.29	08:00:00	1.33730	1.33915	1.33621	1.33632	6389	0	2
2020.09.29	12:00:00	1.33632	1.33820	1.33516	1.33770	5547	0	0
2020.09.29	16:00:00	1.33770	1.34186	1.33631	1.34008	11467	0	0
2020.09.29	20:00:00	1.34007	1.34070	1.33811	1.33848	7122	0	2
2020.09.30	00:00:00	1.33864	1.33918	1.33768	1.33910	3378	0	3
2020.09.30	04:00:00	1.33910	1.34108	1.33724	1.34061	9681	0	0
2020.09.30	08:00:00	1.34062	1.34201	1.33915	1.34027	11129	0	2
2020.09.30	12:00:00	1.34027	1.34108	1.33717	1.33805	8380	0	0
2020.09.30	16:00:00	1.33805	1.33880	1.33089	1.33106	14493	0	0
2020.09.30	20:00:00	1.33106	1.33271	1.33014	1.33157	12168	0	0
2020.10.01	00:00:00	1.33183	1.33230	1.33056	1.33147	3392	0	0
2020.10.01	04:00:00	1.33146	1.33146	1.32841	1.32932	3924	0	1
2020.10.01	08:00:00	1.32932	1.33106	1.32792	1.33098	10074	0	1
2020.10.01	12:00:00	1.33096	1.33103	1.32822	1.32991	8724	0	1
2020.10.01	16:00:00	1.32991	1.33215	1.32887	1.32943	13395	0	0
2020.10.01	20:00:00	1.32943	1.32979	1.32674	1.32883	9471	0	1
2020.10.02	00:00:00	1.32880	1.32998	1.32730	1.32992	8723	0	2
2020.10.02	04:00:00	1.32992	1.33150	1.32883	1.33112	11079	0	0
2020.10.02	08:00:00	1.33111	1.33285	1.32920	1.33119	15274	0	2
2020.10.02	12:00:00	1.33119	1.33296	1.33007	1.33219	8451	0	1
2020.10.02	16:00:00	1.33219	1.33308	1.32950	1.33041	14277	0	0
2020.10.02	20:00:00	1.33041	1.33190	1.32983	1.33050	8704	0	2
2020.10.05	00:00:00	1.32997	1.33031	1.32784	1.32818	6260	0	0
2020.10.05	04:00:00	1.32820	1.32861	1.32732	1.32753	6682	0	2
2020.10.05	08:00:00	1.32753	1.32881	1.32643	1.32715	7507	0	1
2020.10.05	12:00:00	1.32715	1.32789	1.32627	1.32762	6315	0	2
2020.10.05	16:00:00	1.32762	1.32762	1.32571	1.32620	8698	0	1
2020.10.05	20:00:00	1.32620	1.32818	1.32551	1.32626	5441	0	0
2020.10.06	00:00:00	1.32661	1.32661	1.32520	1.32522	4907	0	2
2020.10.06	04:00:00	1.32523	1.32601	1.32415	1.32555	5970	0	1
2020.10.06	08:00:00	1.32556	1.32729	1.32543	1.32612	7187	0	2
2020.10.06	12:00:00	1.32612	1.32693	1.32470	1.32630	5989	0	1
2020.10.06	16:00:00	1.32629	1.32829	1.32572	1.32755	9600	0	0
2020.10.06	20:00:00	1.32755	1.33165	1.32516	1.33110	14928	0	0
2020.10.07	00:00:00	1.33102	1.33369	1.32957	1.33333	4944	0	0
2020.10.07	04:00:00	1.33333	1.33405	1.33153	1.33162	6402	0	2
2020.10.07	08:00:00	1.33162	1.33200	1.32868	1.32945	7382	0	1
2020.10.07	12:00:00	1.32945	1.33097	1.32691	1.32747	6006	0	1
2020.10.07	16:00:00	1.32748	1.32883	1.32699	1.32745	9713	0	0
2020.10.07	20:00:00	1.32745	1.32753	1.32543	1.32544	6603	0	1
2020.10.08	00:00:00	1.32537	1.32716	1.32508	1.32564	3540	0	1
2020.10.08	04:00:00	1.32564	1.32658	1.32538	1.32548	4411	0	2
2020.10.08	08:00:00	1.32546	1.32546	1.32367	1.32379	6661	0	0
2020.10.08	12:00:00	1.32380	1.32488	1.32291	1.32370	5628	0	2
2020.10.08	16:00:00	1.32369	1.32510	1.32016	1.32078	9690	0	0
2020.10.08	20:00:00	1.32077	1.32078	1.31943	1.31956	5817	0	0
2020.10.09	00:00:00	1.31957	1.32001	1.31890	1.31892	5218	0	1
2020.10.09	04:00:00	1.31891	1.31918	1.31800	1.31860	3946	0	1
2020.10.09	08:00:00	1.31860	1.31875	1.31614	1.31625	6141	0	0
2020.10.09	12:00:00	1.31625	1.31802	1.31340	1.31348	6024	0	0
2020.10.09	16:00:00	1.31348	1.31578	1.31153	1.31280	10395	0	0
2020.10.09	20:00:00	1.31280	1.31420	1.31098	1.31125	6318	0	0
2020.10.12	00:00:00	1.31267	1.31384	1.31156	1.31349	4531	0	2
2020.10.12	04:00:00	1.31350	1.31428	1.31249	1.31314	4981	0	0
2020.10.12	08:00:00	1.31313	1.31370	1.31177	1.31362	5384	0	0
2020.10.12	12:00:00	1.31362	1.31392	1.31181	1.31249	4420	0	0
2020.10.12	16:00:00	1.31249	1.31281	1.31010	1.31153	4961	0	0
2020.10.12	20:00:00	1.31153	1.31194	1.31082	1.31124	3425	0	3
2020.10.13	00:00:00	1.31122	1.31370	1.31080	1.31313	4620	0	1
2020.10.13	04:00:00	1.31313	1.31449	1.31258	1.31262	5593	0	0
2020.10.13	08:00:00	1.31262	1.31298	1.31058	1.31058	7704	0	1
2020.10.13	12:00:00	1.31058	1.31248	1.30991	1.31228	6183	0	0
2020.10.13	16:00:00	1.31224	1.31460	1.31203	1.31314	10363	0	0
2020.10.13	20:00:00	1.31314	1.31461	1.31290	1.31366	7374	0	1
2020.10.14	00:00:00	1.31365	1.31460	1.31316	1.31392	4908	0	2
2020.10.14	04:00:00	1.31392	1.31571	1.31344	1.31380	7440	0	2
2020.10.14	08:00:00	1.31380	1.31451	1.31187	1.31210	8089	0	1
2020.10.14	12:00:00	1.31210	1.31478	1.31162	1.31292	7966	0	2
2020.10.14	16:00:00	1.31292	1.31631	1.31257	1.31436	9869	0	0
2020.10.14	20:00:00	1.31437	1.31533	1.31379	1.31417	5564	0	1
2020.10.15	00:00:00	1.31408	1.31569	1.31388	1.31536	8617	0	0
2020.10.15	04:00:00	1.31535	1.31582	1.31449	1.31472	14018	0	0
2020.10.15	08:00:00	1.31473	1.31930	1.31462	1.31927	8665	0	1
2020.10.15	12:00:00	1.31927	1.32266	1.31926	1.32207	9472	0	0
2020.10.15	16:00:00	1.32207	1.32591	1.32207	1.32299	15758	0	0
2020.10.15	20:00:00	1.32299	1.32324	1.32103	1.32235	6013	0	0
2020.10.16	00:00:00	1.32160	1.32343	1.32148	1.32224	5650	0	1
2020.10.16	04:00:00	1.32224	1.32375	1.32171	1.32368	6474	0	1
2020.10.16	08:00:00	1.32368	1.32368	1.32046	1.32133	7310	0	1
2020.10.16	12:00:00	1.32133	1.32237	1.31911	1.32098	7989	0	0
2020.10.16	16:00:00	1.32099	1.32173	1.31769	1.31796	11528	0	0
2020.10.16	20:00:00	1.31799	1.31972	1.31782	1.31954	6754	0	1
2020.10.19	00:00:00	1.31886	1.31945	1.31700	1.31710	4505	0	0
2020.10.19	04:00:00	1.31711	1.31900	1.31679	1.31880	6183	0	0
2020.10.19	08:00:00	1.31880	1.31905	1.31736	1.31783	6599	0	0
2020.10.19	12:00:00	1.31782	1.31795	1.31636	1.31741	5188	0	2
2020.10.19	16:00:00	1.31741	1.31756	1.31500	1.31568	9411	0	0
2020.10.19	20:00:00	1.31568	1.31931	1.31508	1.31902	7236	0	0
2020.10.20	00:00:00	1.31906	1.31978	1.31820	1.31831	8469	0	0
2020.10.20	04:00:00	1.31831	1.32014	1.31788	1.31904	7695	0	0
2020.10.20	08:00:00	1.31906	1.32036	1.31777	1.31883	6520	0	0
2020.10.20	12:00:00	1.31882	1.31970	1.31668	1.31887	5330	0	0
2020.10.20	16:00:00	1.31886	1.31904	1.31129	1.31156	10962	0	0
2020.10.20	20:00:00	1.31156	1.31318	1.31040	1.31272	6736	0	0
2020.10.21	00:00:00	1.31270	1.31301	1.31096	1.31146	4856	0	1
2020.10.21	04:00:00	1.31149	1.31151	1.30883	1.30893	7006	0	0
2020.10.21	08:00:00	1.30893	1.31159	1.30807	1.31151	7604	0	0
2020.10.21	12:00:00	1.31151	1.31276	1.31016	1.31093	6827	0	1
2020.10.21	16:00:00	1.31093	1.31397	1.31009	1.31245	11988	0	0
2020.10.21	20:00:00	1.31244	1.31521	1.31166	1.31448	7090	0	1
2020.10.22	00:00:00	1.31445	1.31674	1.31373	1.31611	5727	0	2
2020.10.22	04:00:00	1.31611	1.31777	1.31595	1.31676	6725	0	1
2020.10.22	08:00:00	1.31677	1.31686	1.31363	1.31411	7975	0	2
2020.10.22	12:00:00	1.31412	1.31727	1.31368	1.31541	6894	0	2
2020.10.22	16:00:00	1.31540	1.31589	1.31234	1.31370	12823	0	0
2020.10.22	20:00:00	1.31374	1.31459	1.31280	1.31332	5480	0	1
2020.10.23	00:00:00	1.31333	1.31575	1.31241	1.31489	5679	0	0
2020.10.23	04:00:00	1.31489	1.31557	1.31386	1.31468	7773	0	2
2020.10.23	08:00:00	1.31468	1.31573	1.31155	1.31260	7551	0	1
2020.10.23	12:00:00	1.31260	1.31280	1.31090	1.31188	6209	0	1
2020.10.23	16:00:00	1.31188	1.31600	1.31170	1.31478	10343	0	1
2020.10.23	20:00:00	1.31478	1.31507	1.31237	1.31246	5960	0	1
2020.10.26	00:00:00	1.31291	1.31611	1.31281	1.31541	7527	0	0
2020.10.26	04:00:00	1.31541	1.31644	1.31442	1.31633	4866	0	2
